epoch,train_loss,val_loss,rank
1,1.1549136838912963,1.1494501696692572,16
2,1.1417632856369018,1.1367654781492929,16
3,1.130269359588623,1.1287354930998788,16
4,1.1228371000289916,1.1237697412097265,16
5,1.11805841588974,1.1206838914326258,16
6,1.114691279411316,1.1177650217025998,16
7,1.11219122505188,1.1163892840582228,16
8,1.1102460503578186,1.1144499192162165,16
9,1.1086540231704711,1.1134992743295336,16
10,1.107328944683075,1.1124849792510745,16
11,1.1061549878120422,1.1114524981332203,16
12,1.1051356358528137,1.110605826453557,16
13,1.1042154636383057,1.1099510741612268,16
14,1.1033943810462952,1.109248573817904,16
15,1.102643461227417,1.1089178380512057,16
16,1.1019857110977174,1.1081268749539814,16
17,1.101386028289795,1.10749123777662,16
18,1.100833724975586,1.1074229989733015,16
19,1.100349639892578,1.1067955342550126,16
20,1.0998906183242798,1.1065790804605635,16
21,1.0994631242752075,1.106334268100678,16
22,1.0990908346176147,1.106190215973627,16
23,1.0987054462432861,1.105639896695576,16
24,1.0983686513900757,1.1052660752856542,16
25,1.098049786090851,1.1051058674615526,16
26,1.0977390947341918,1.1048005005669972,16
27,1.0974570536613464,1.1046906274462502,16
28,1.09718190908432,1.1047333630304488,16
29,1.0969156923294068,1.1044886698798528,16
30,1.0966612305641175,1.1041529784126887,16
31,1.0964223203659058,1.1038080416028462,16
32,1.096195200920105,1.1039822953087943,16
33,1.0959760403633119,1.103470211937314,16
34,1.0957603697776794,1.103629713966733,16
35,1.0955578107833863,1.1032047214962186,16
36,1.0953549571037293,1.1033549819673811,16
37,1.0951621408462524,1.1031657419507466,16
38,1.0949819355010986,1.1029351760470678,16
39,1.0948046188354492,1.1026444208054316,16
40,1.0946378030776978,1.1027163759110465,16
41,1.094469793319702,1.1025640926663838,16
42,1.0943047270774842,1.1024226007007418,16
43,1.0941679825782775,1.1023796058836437,16
44,1.0940162796974182,1.102193276087443,16
45,1.0938604693412781,1.1020483459745134,16
46,1.0937255840301514,1.1021664767038255,16
47,1.0935801253318786,1.1020314769139365,16
48,1.0934521503448487,1.1018519590771387,16
49,1.0933126411437988,1.1017383564086187,16
50,1.0932104568481444,1.1016557557242257,16
51,1.093084572315216,1.1014516788815696,16
52,1.0929614429473877,1.1013211712004647,16
53,1.0928537545204162,1.1012676802892534,16
54,1.0927388210296631,1.1014391221697368,16
55,1.0926463289260864,1.101407766342163,16
56,1.0925410985946655,1.1011002953090365,16
57,1.092441379547119,1.1009575298854284,16
58,1.0923435955047607,1.1013056493940807,16
59,1.0922468571662902,1.1009274096716017,16
60,1.0921538586616517,1.1010178308638314,16
61,1.0920832557678222,1.1008101909879655,16
62,1.0919843111038208,1.1010728885257055,16
63,1.091888738632202,1.1007345214722648,16
64,1.0918038306236266,1.1005009318154955,16
65,1.091723849773407,1.100466527636089,16
66,1.0916490483283996,1.1005467592723785,16
67,1.0915837225914002,1.1003972083803206,16
68,1.0915013523101806,1.1003373672091772,16
69,1.0914320969581603,1.100550791573903,16
70,1.091362054824829,1.1001517602375575,16
71,1.0912903318405152,1.1002723035358248,16
72,1.0912205862998963,1.1003006734545269,16
73,1.0911516537666321,1.1003148574677726,16
74,1.0911049947738647,1.1002276435730949,16
75,1.091020932674408,1.0999787497142004,16
76,1.0909591588974,1.1002087857988145,16
77,1.090899393081665,1.1000247474700686,16
78,1.0908318042755127,1.1001577509774103,16
79,1.0907875771522522,1.0997804138395522,16
80,1.0907152132987976,1.100022210015191,16
81,1.0906750736236572,1.0999073092899625,16
82,1.0906009635925293,1.0996698368163336,16
83,1.0905510158538818,1.0999386272733174,16
84,1.0904881081581115,1.0996346303394862,16
85,1.0904289135932923,1.0995210087488567,16
86,1.0903890471458435,1.0997577186614749,16
87,1.090338963985443,1.0997988610040574,16
88,1.090276358127594,1.0996309632346744,16
89,1.0902325682640075,1.099638405300322,16
90,1.090195195198059,1.099600597033425,16
91,1.0901364736557007,1.099595372639005,16
92,1.090090548992157,1.0996452002298265,16
93,1.0900547070503235,1.099286401082599,16
94,1.089998903274536,1.0995234497009763,16
95,1.0899573283195496,1.0991529131692552,16
96,1.0899158873558044,1.0993984199705578,16
97,1.089877356529236,1.0992390958089677,16
98,1.0898268270492553,1.0992299602145241,16
99,1.0897874159812928,1.0992511548693218,16
100,1.0897411952018738,1.0992923312717013,16
101,1.0896988759040833,1.0993321377133567,16
102,1.089660101890564,1.0993205990110124,16
103,1.089630325317383,1.0989858366194225,16
104,1.0895889582633973,1.0991622096016294,16
105,1.089533051967621,1.0989885216667539,16
106,1.0895175457000732,1.098886253341796,16
107,1.0894670457839966,1.0988517886116391,16
108,1.0894302806854248,1.0988907265284704,16
109,1.0893963804244995,1.0986118051740859,16
110,1.089347014427185,1.0989067459863329,16
111,1.0893206338882446,1.098945661196633,16
112,1.0892881002426147,1.0989098321823847,16
113,1.0892556266784668,1.098923645322285,16
114,1.0892176904678346,1.0989534892733135,16
115,1.0891835641860963,1.098872215028793,16
116,1.0891418414115905,1.0986765131117806,16
117,1.0891126704216003,1.0988188944165669,16
118,1.0890736312866212,1.0989249377023607,16
119,1.0890479111671447,1.0985700989526415,16
120,1.089019019126892,1.0989123261164104,16
121,1.0881836490631103,1.0985338195921883,16
122,1.0880962247848511,1.0985417422794161,16
123,1.0880710458755494,1.0984935419900077,16
