epoch,train_loss,val_loss,rank
1,1.1530318150520324,1.1459067397647433,32
2,1.131696605682373,1.122234789151994,32
3,1.1110674233436584,1.1082209272990151,32
4,1.09846906042099,1.0995152280444191,32
5,1.0901812496185304,1.0938188670173523,32
6,1.0841640310287475,1.0897097871417092,32
7,1.0795285844802855,1.085945205082969,32
8,1.07580681848526,1.083310570035662,32
9,1.0727749910354614,1.0809740187629822,32
10,1.0702329726219177,1.0790245343768408,32
11,1.0680454568862916,1.077612280845642,32
12,1.0661164937019347,1.076086025389414,32
13,1.0644208817481995,1.074649207175724,32
14,1.062822319984436,1.0732979414955017,32
15,1.0614098854064942,1.0724352749567183,32
16,1.0600905022621154,1.0713488582580808,32
17,1.0589183282852173,1.070408542950948,32
18,1.05780668926239,1.069649028399634,32
19,1.0567484965324403,1.068608149649605,32
20,1.0557901000976562,1.0679696154972864,32
21,1.054885320663452,1.0670905169986544,32
22,1.0540475435256957,1.0665728288983543,32
23,1.0532510023117065,1.0658702131301638,32
24,1.052539547920227,1.0653397658514598,32
25,1.0518346662521363,1.0647806459003024,32
26,1.0511957097053528,1.0642672001369415,32
27,1.0505506505966187,1.0639070083224584,32
28,1.0499849433898927,1.0634698981330508,32
29,1.0494216933250426,1.0629254314634535,32
30,1.0488989748954773,1.0624554687076144,32
31,1.048374656200409,1.0619870499959068,32
32,1.0478752579689026,1.0619441214061918,32
33,1.047399658679962,1.0613286230299208,32
34,1.0469612979888916,1.060884121864561,32
35,1.046516858100891,1.0606276837606279,32
36,1.0460879802703857,1.0603041365033103,32
37,1.0456981987953187,1.0600427029624817,32
38,1.045302141189575,1.0595467658269972,32
39,1.0449481778144836,1.0594701710201444,32
40,1.0445823974609374,1.0592596530914307,32
41,1.0442211961746215,1.058863085413736,32
42,1.0438872804641723,1.0586128688993908,32
43,1.043546730518341,1.0582776221017989,32
44,1.0432328853607178,1.0578717788060505,32
45,1.042907265663147,1.0580077474079435,32
46,1.042634656906128,1.0576065665199643,32
47,1.0423135290145873,1.057316713862949,32
48,1.0420183753967285,1.0572007364696927,32
49,1.041755075931549,1.0568563465088132,32
50,1.0414729232788087,1.0568030883395483,32
51,1.0411936712265015,1.0563749699365526,32
52,1.040916353225708,1.0562056662544372,32
53,1.0406724848747253,1.0559790815625871,32
54,1.0404301719665527,1.0557053846026223,32
55,1.0401698741912841,1.0555678530344887,32
56,1.0399159622192382,1.055466341593909,32
57,1.0396778783798217,1.0551095444058616,32
58,1.039440869808197,1.0551297532187567,32
59,1.0392304062843323,1.0549839507965815,32
60,1.0390107822418213,1.0543893821655759,32
61,1.0387945051193237,1.0548062759732444,32
62,1.0385790305137634,1.0541432755334037,32
63,1.0383613657951356,1.054212246622358,32
64,1.0381722023487092,1.0540126637806968,32
65,1.0379652981758118,1.0539439386791654,32
66,1.0377576689720154,1.053874615638975,32
67,1.0375816373825073,1.0535082798155526,32
68,1.0373715872764588,1.0531923260007585,32
69,1.0372026257514955,1.0530684845788139,32
70,1.0370148305892943,1.053302732724992,32
71,1.0368309979438781,1.0527694622675579,32
72,1.0366577334403992,1.052988332415384,32
73,1.036488235473633,1.0528722698726352,32
74,1.0363227906227113,1.0524076488282945,32
75,1.0361534600257873,1.0523878771161277,32
76,1.035999376296997,1.0523532383025638,32
77,1.035851821422577,1.0521068213477967,32
78,1.035688663959503,1.0519534519740514,32
79,1.0355378646850586,1.0519266260994806,32
80,1.0353728890419007,1.051918447963775,32
81,1.0352297878265382,1.0517065430444383,32
82,1.0350725970268249,1.0517270962397258,32
83,1.0349414820671081,1.0515653557247586,32
84,1.0348140978813172,1.0512291874204363,32
85,1.0346615815162659,1.0511795187753343,32
86,1.0345321960449219,1.0513050480494424,32
87,1.0343949866294861,1.0510010851754084,32
88,1.0342557730674744,1.0509527316169134,32
89,1.0341316907405853,1.0508114080580453,32
90,1.0340035381317139,1.0506529543134902,32
91,1.033877200603485,1.050696195118011,32
92,1.0337575507164,1.0505257636781722,32
93,1.0336383230686188,1.0507367811505757,32
94,1.033496723175049,1.0502914379513453,32
95,1.0333944277763367,1.0499327353068761,32
96,1.0332680792808533,1.0500170257356432,32
97,1.0331539011001587,1.0499998047238304,32
98,1.0330374932289124,1.0499544862716916,32
99,1.0329198222160338,1.0497233167527213,32
100,1.0328293333053589,1.0498701636753385,32
101,1.0327121381759643,1.0499731207650804,32
102,1.0326088666915894,1.04940270431458,32
103,1.03250936460495,1.0497226166346716,32
104,1.0324045939445496,1.049394140167842,32
105,1.0323036012649536,1.0492713091865418,32
106,1.0322022223472596,1.0492752506619407,32
107,1.032098898410797,1.0492475165261164,32
108,1.0319995341300965,1.0491148214491586,32
109,1.0319019842147827,1.0492018404461088,32
110,1.0318069581985474,1.0490969230258276,32
111,1.0316944284439087,1.0489778594365196,32
112,1.031613287448883,1.0487912722996302,32
113,1.0315049746036529,1.0487591198512487,32
114,1.0314204626083374,1.0484306793364266,32
115,1.0313121285438538,1.0486516630838787,32
116,1.031233994960785,1.0482764054858495,32
117,1.0311526951789856,1.0483145070454432,32
118,1.0310661287307739,1.0482836867135668,32
119,1.030966027736664,1.0483250334149314,32
120,1.0308821325302124,1.0482008816703918,32
121,1.030787995815277,1.0481864686996218,32
122,1.030721625328064,1.048014067468189,32
123,1.0306389524936677,1.0478560716386824,32
