epoch,train_loss,val_loss,rank
1,1.1541052055358887,1.154256336272709,4
2,1.1490881156921386,1.1489862411741227,4
3,1.1437226657867432,1.14564429578327,4
4,1.1409096255302429,1.1440893052116272,4
5,1.1394647617340088,1.1432957384321425,4
6,1.138585005760193,1.142568554197039,4
7,1.1379751973152161,1.142111068680173,4
8,1.1375246548652649,1.1420198111307054,4
9,1.1371733293533326,1.1414151664764163,4
10,1.1368880228996276,1.1412802631892855,4
11,1.1366685972213746,1.1413584701598636,4
12,1.1364851713180542,1.1408048395126584,4
13,1.1363255958557128,1.1409681051496476,4
14,1.1361910214424134,1.140668713857257,4
15,1.1360794687271119,1.140584321249099,4
16,1.1359836735725404,1.140616946750217,4
17,1.1358779401779175,1.1405407303855533,4
18,1.1357849588394164,1.1405062997151936,4
19,1.1357101917266845,1.1407846306997633,4
20,1.1356342883110047,1.1401918029028273,4
21,1.1355580434799195,1.1403297734639002,4
22,1.135497480392456,1.1401515404383342,4
23,1.1354433207511903,1.1404480896298848,4
24,1.1353795709609986,1.1404325129493835,4
25,1.13533691740036,1.1404530301926628,4
26,1.1352833361625672,1.1401016844643488,4
27,1.135252772808075,1.1404730062636117,4
28,1.1352019991874696,1.1401744078076075,4
29,1.1351660070419312,1.1398887899186876,4
30,1.1351302132606507,1.140190735695854,4
31,1.135099775314331,1.140042365543426,4
32,1.1350651683807373,1.1401833882407537,4
33,1.1350360288619996,1.1402019470457048,4
34,1.1350101656913758,1.140154825316535,4
35,1.134977840423584,1.1398346443024894,4
36,1.134957525730133,1.1402784112900022,4
37,1.1349308362007142,1.140028575110057,4
38,1.1349188103675842,1.1399965986372933,4
39,1.1348870272636413,1.140314601716541,4
40,1.1348680710792542,1.140167923200698,4
41,1.1345828075408935,1.1399604687615046,4
42,1.1345570168495178,1.1397979013503543,4
43,1.134543248653412,1.1397708067818293,4
44,1.1345347137451172,1.1398755217355394,4
45,1.1345265655517578,1.140098465813531,4
46,1.134516453742981,1.1400032592198206,4
47,1.1345098843574524,1.1399197975794475,4
48,1.1345034165382386,1.1398540508179438,4
49,1.134493221282959,1.1399384301806252,4
50,1.1344877591133118,1.1396574671306308,4
51,1.1344785380363465,1.139749525085328,4
52,1.134474615097046,1.1401758856243558,4
53,1.1344663386344909,1.1400439512161982,4
54,1.1344603543281555,1.1399349731112283,4
55,1.1343070092201233,1.1399065085819788,4
56,1.134296266078949,1.1398712983207098,4
57,1.134291922569275,1.1395980687368483,4
58,1.1342882537841796,1.1398456815689328,4
59,1.1342865986824036,1.1395917733510335,4
60,1.134282609462738,1.1398542230091397,4
61,1.1342804994583129,1.1397507606990753,4
62,1.1342757201194764,1.1397357460052249,4
63,1.1342721085548402,1.1398588532493228,4
64,1.1342709789276122,1.140038354056222,4
65,1.1342674384117126,1.1395561695098877,4
66,1.1342637782096863,1.1397193424285403,4
67,1.1342612929344178,1.1397754975727625,4
68,1.1342594032287598,1.1397745609283447,4
69,1.1341762371063233,1.1398349773316157,4
70,1.1341723246574402,1.1400173183471438,4
71,1.1341705746650697,1.139637579993596,4
72,1.134169656276703,1.1399252093027508,4
73,1.1341683478355409,1.1398820933841525,4
74,1.1341653261184692,1.1398723428211515,4
75,1.1341658239364625,1.139926104318528,4
76,1.1341627283096314,1.1398420031108554,4
77,1.1341618785858154,1.1398893954261902,4
78,1.1341607179641724,1.140017314562722,4
79,1.1341586575508118,1.1400948781815787,4
80,1.134115505695343,1.1399117689284066,4
81,1.1341146636009216,1.1398767970857167,4
82,1.1341141586303711,1.1399408692405337,4
83,1.1341128435134888,1.1397259500291612,4
84,1.1341126651763915,1.1398972367483473,4
85,1.1341120476722717,1.1399377262781536,4
86,1.1341112432479858,1.1398199929131403,4
87,1.134110185623169,1.1398366311239818,4
88,1.1341094255447388,1.139748705757989,4
89,1.1341088933944703,1.1398010462049455,4
90,1.134107570171356,1.1397840711805556,4
91,1.1340855879783631,1.1398090899936737,4
92,1.134085207939148,1.13992088370853,4
93,1.1340850915908813,1.1399026238729084,4
94,1.1340846891403198,1.1397993848437356,4
95,1.13408421087265,1.139608171251085,4
96,1.134083604335785,1.1397633079498533,4
97,1.1340837545394897,1.139901217960176,4
98,1.1340829205513,1.1400758652460008,4
99,1.1340825324058532,1.1398579336348034,4
100,1.1340823426246642,1.1400942196921697,4
101,1.1340821313858032,1.1398054796551902,4
102,1.1340705370903015,1.1398360218320573,4
103,1.1340706458091736,1.1398030122121174,4
104,1.1340702724456788,1.1396603300457908,4
105,1.1340700817108154,1.1399382523127966,4
106,1.1340699043273925,1.1396455121418787,4
107,1.1340698447227477,1.139686627993508,4
108,1.1340696482658386,1.1396284008783006,4
109,1.1340694394111632,1.13979428911966,4
110,1.1340692682266236,1.1399692183449155,4
111,1.1340691714286804,1.140119851581634,4
112,1.13406889629364,1.1397388322012765,4
113,1.1340631561279297,1.1400288627261208,4
114,1.1340630269050598,1.1397125039781844,4
115,1.134062961101532,1.1399211372647966,4
116,1.134062895298004,1.139919678370158,4
117,1.1340627403259278,1.1397676240830195,4
118,1.1340627279281617,1.139669034216139,4
119,1.134062617778778,1.139783950079055,4
120,1.1340625705718994,1.139841904715886,4
121,1.1340624809265136,1.139808870497204,4
122,1.1340624113082887,1.1397939485216897,4
123,1.134062307357788,1.1399350431230333,4
124,1.1340594267845154,1.1397260105799114,4
125,1.1340593428611756,1.1398743599180192,4
126,1.1340593409538269,1.139970450174241,4
127,1.1340592832565308,1.1395906001802474,4
128,1.1340591893196106,1.1398974827357702,4
129,1.1340591540336609,1.1401838102037944,4
130,1.1340591297149658,1.140152274616181,4
131,1.1340590839385987,1.1399333760851906,4
132,1.1340590562820434,1.139715448258415,4
133,1.13405899143219,1.1398206589713928,4
134,1.1340589356422424,1.1398739398471893,4
135,1.134057511806488,1.1399775251509652,4
136,1.1340574855804444,1.1399342843464442,4
137,1.1340574631690978,1.139960008954245,4
138,1.1340574374198913,1.1397608783509996,4
139,1.134057427406311,1.1398584861603995,4
140,1.134057400226593,1.1397090033879356,4
141,1.1340573663711548,1.1398145584833055,4
142,1.1340573477745055,1.1400596906268408,4
143,1.1340573649406434,1.139778386978876,4
144,1.1340573239326477,1.139969305386619,4
145,1.1340572881698607,1.1398443248536851,4
146,1.1340565752983094,1.1397907090565516,4
147,1.1340565671920777,1.1400358109247117,4
148,1.1340565419197082,1.1400602053082178,4
149,1.134056538105011,1.13987568257347,4
150,1.1340565257072448,1.1399793700566367,4
151,1.134056513786316,1.13986769555107,4
152,1.134056499004364,1.1397376249706934,4
153,1.1340564908981323,1.1400245730839078,4
154,1.1340564818382264,1.1399461428324382,4
155,1.1340564680099487,1.1398460637955439,4
156,1.1340564537048339,1.1395198087843637,4
157,1.1340560984611512,1.139944659339057,4
158,1.134056095123291,1.1398517782725985,4
159,1.1340560989379882,1.139757023917304,4
160,1.1340560779571534,1.1396282949144878,4
161,1.1340560712814332,1.139931559562683,4
162,1.1340560750961304,1.1398787914760529,4
163,1.1340560593605042,1.1399238506952922,4
164,1.1340560626983642,1.1397662522300842,4
165,1.134056050300598,1.1397663676549519,4
166,1.1340560460090636,1.1399505952047924,4
167,1.1340560388565064,1.1398252797505213,4
168,1.1340558619499206,1.1398112679284715,4
169,1.1340558638572693,1.1400526459254916,4
170,1.1340558586120606,1.1400003281850664,4
171,1.1340558524131774,1.139900427016001,4
172,1.1340558514595032,1.1396762075878324,4
173,1.1340558500289917,1.1399060525591411,4
174,1.134055850505829,1.1399325226980543,4
175,1.1340558452606202,1.139527129748511,4
176,1.13405584192276,1.139851897481888,4
177,1.134055839061737,1.1395602604699513,4
178,1.1340558395385743,1.139931663634285,4
179,1.134055742263794,1.1398463400583418,4
180,1.1340557389259338,1.1398541567817566,4
181,1.134055742740631,1.1396426094902887,4
182,1.1340557408332825,1.1396444789947024,4
183,1.1340557413101195,1.1396603186925252,4
184,1.1340557408332825,1.14007862598177,4
185,1.1340557327270508,1.1398370511948117,4
186,1.1340557403564453,1.1396066045004225,4
187,1.1340557289123536,1.1400320132573445,4
188,1.1340557312965394,1.1397924631360978,4
189,1.1340557332038879,1.1397927545365834,4
190,1.134055682182312,1.1399349352670094,4
191,1.1340556783676148,1.1399306380559528,4
192,1.134055682182312,1.1395924072417,4
193,1.1340556812286378,1.1398624276357985,4
194,1.1340556769371033,1.139802512668428,4
195,1.1340556707382201,1.140050691271585,4
196,1.1340556721687316,1.1401764930240692,4
197,1.1340556788444518,1.1400724479130335,4
198,1.134055676460266,1.139930736450922,4
199,1.1340556721687316,1.139828184294322,4
200,1.1340556678771974,1.1398354390310863,4
