epoch,train_loss,val_loss,rank
1,1.1548384337425233,1.1546754363983396,2
2,1.1521600699424743,1.1522165972089011,2
3,1.1496568489074708,1.1505319636965554,2
4,1.1484924092292785,1.149941088661315,2
5,1.147737982749939,1.1489569743474324,2
6,1.1470960912704469,1.1484757377987815,2
7,1.1465207209587098,1.1480543121458993,2
8,1.1460354070663452,1.1476049461061992,2
9,1.1456283798217775,1.1471507246532138,2
10,1.1452981295585631,1.1469103646656824,2
11,1.1450675058364868,1.1466453813371205,2
12,1.1448803334236144,1.146762662463718,2
13,1.1447282481193541,1.1462442042335632,2
14,1.1445996384620667,1.1462385351695712,2
15,1.14450767660141,1.1460801400835552,2
16,1.1444319314956666,1.1462711568862674,2
17,1.1443600234985352,1.1460852944661701,2
18,1.1443087921142578,1.1460447481700353,2
19,1.1442639117240905,1.1458308848123702,2
20,1.1442290606498717,1.1457093556722004,2
21,1.1441969027519225,1.145905027313838,2
22,1.1441682324409486,1.1459226759653243,2
23,1.1441486673355103,1.1457104361246502,2
24,1.1441220650672912,1.1454165909025404,2
25,1.1441093845367432,1.145660430666,2
26,1.1440891737937928,1.1453703017461867,2
27,1.144065640449524,1.145602264101543,2
28,1.1440503301620484,1.145405616079058,2
29,1.144032551765442,1.1457657340973142,2
30,1.1440183219909668,1.1457226333164034,2
31,1.1440048866271972,1.145588068735032,2
32,1.1439874000549317,1.1455391929263161,2
33,1.1439767866134642,1.1454920920114668,2
34,1.14395720911026,1.1455797146237086,2
35,1.1439539227485658,1.1455392496926444,2
36,1.1437706789970399,1.145247398860871,2
37,1.1437564482688904,1.145391751849462,2
38,1.143742696762085,1.1455037612763663,2
39,1.1437404942512512,1.1453060517235407,2
40,1.1437331366539,1.1454734461648124,2
41,1.1437281827926635,1.1453420850965712,2
42,1.1437212681770326,1.1455292966630723,2
43,1.143718508720398,1.1452236024160234,2
44,1.1437076263427735,1.14530587007129,2
45,1.1437017712593078,1.1452311390922183,2
46,1.143698268890381,1.1453280732745217,2
47,1.143690794467926,1.1455933101593503,2
48,1.1435903816223145,1.1453687349955242,2
49,1.1435859489440918,1.144993265469869,2
50,1.14358238697052,1.1453484694163005,2
51,1.143577709197998,1.145231250732664,2
52,1.1435744972229005,1.1456946702230544,2
53,1.1435734372138977,1.1454490820566814,2
54,1.1435688033103943,1.1453439659542508,2
55,1.143565915107727,1.1453677264470903,2
56,1.1435615720748902,1.1453263513625613,2
57,1.1435597896575929,1.1453689166477747,2
58,1.1435571303367615,1.1451747171462527,2
59,1.1435550684928895,1.1454660892486572,2
60,1.1435508489608766,1.1452234586079915,2
61,1.1434971933364868,1.1454025109608967,2
62,1.1434950618743895,1.1451804448687841,2
63,1.1434937391281128,1.1451481126603626,2
64,1.143491946697235,1.1452803403612166,2
