epoch,train_loss,val_loss,rank
1,0.9687071287631989,0.9683637987999689,4
2,0.9685315024852753,0.9680826266606649,4
3,0.9685278866291046,0.9679716711952573,4
4,0.9685207819938659,0.9676964557360089,4
5,0.9685261385440826,0.9679061240620084,4
6,0.9685220141410827,0.9682581311180478,4
7,0.9685243644714355,0.9677030869892665,4
8,0.9685183911323547,0.9678480388626219,4
9,0.9685214393138886,0.9679516809327262,4
10,0.9685273694992066,0.9680631624327766,4
11,0.9685266826152802,0.9686991808906434,4
12,0.9685273032188415,0.9678616760269044,4
13,0.9685275821685791,0.9679504528878227,4
14,0.968521149635315,0.9678175846735636,4
15,0.9428881597518921,0.9204029346269275,4
16,0.9203521542549133,0.9201034657538883,4
17,0.9201897835731506,0.9199997707018777,4
18,0.9201203556060791,0.9198825340422373,4
19,0.920084391117096,0.9202482776036338,4
20,0.9200871405601502,0.920102784557948,4
21,0.908998060464859,0.900416960791936,4
22,0.8966251516342163,0.8961757922929431,4
23,0.8904754102230072,0.8821899238086882,4
24,0.8801434059143066,0.8807443181673685,4
25,0.8797453904151916,0.8806041971085563,4
26,0.8796336150169373,0.8805798197549487,4
27,0.8795853414535523,0.8806530170970492,4
28,0.879551014661789,0.8806452315951151,4
29,0.8795237560272217,0.8804421462709942,4
30,0.8794966485500336,0.8807094825638665,4
31,0.8795180680751801,0.8804683808296446,4
32,0.8794976494312287,0.8805571444450863,4
33,0.8795056252479553,0.8803936025452992,4
34,0.8795019795894623,0.8805795463304671,4
35,0.8794996109008789,0.8805164969156659,4
36,0.8794729049205781,0.8805201668587942,4
37,0.8794689276218415,0.8803739973476955,4
38,0.8794692966938019,0.8804454500713046,4
39,0.879477205991745,0.880415019534883,4
40,0.8794659609794617,0.8806229971704029,4
41,0.8791411716938019,0.8803636422232975,4
42,0.879106632232666,0.8801752243723188,4
43,0.8790980269908905,0.8804437839795672,4
44,0.8791037216186524,0.8804526452034239,4
45,0.8791089208126068,0.880606472492218,4
46,0.8791068108081818,0.8806274060219054,4
47,0.8791098425388336,0.8800421726135981,4
48,0.8791169190406799,0.8805224119670807,4
49,0.8791225233078003,0.8805370188894726,4
50,0.8791176223754883,0.8804833501104324,4
51,0.8791180262565613,0.8804689693072486,4
52,0.8791148226261138,0.880448958230397,4
53,0.8791229741573334,0.8806314799520705,4
54,0.8791136345863342,0.8803264631165398,4
55,0.8791151111125945,0.8804316473385644,4
56,0.8791183199882507,0.8802974782292805,4
57,0.8791165225505829,0.8804838799294972,4
58,0.8791132318973541,0.880250472871084,4
59,0.8789398250579834,0.8805783513992552,4
60,0.8789349546432496,0.8803388296611725,4
61,0.8789324190616608,0.8800591826438904,4
62,0.8789292657375336,0.8800430695215861,4
63,0.878929241657257,0.8804249640495058,4
64,0.8789283483028412,0.8803461165655226,4
65,0.8789250664710998,0.8806022471851773,4
66,0.8789333856105804,0.8802494699992831,4
67,0.8789320003986358,0.8802129323520358,4
68,0.8789354922771454,0.880671911769443,4
69,0.8789280679225921,0.8804596057013859,4
70,0.8788385300636291,0.8804191388781109,4
71,0.8788376686573028,0.880449616719806,4
72,0.8788361191749573,0.8802990128123571,4
73,0.8788377344608307,0.8801524648590694,4
74,0.8788368442058563,0.8804967961614094,4
75,0.8788378434181213,0.8803637273727901,4
76,0.8788371109962463,0.8803599079449972,4
77,0.8788372042179108,0.880065001192547,4
78,0.8788365695476532,0.8803866571850247,4
79,0.8788382458686829,0.880589657359653,4
80,0.8788383326530457,0.8805308389285255,4
81,0.8787889370918274,0.8803222643004524,4
82,0.878789057970047,0.8804794218805101,4
83,0.8787896213531494,0.8802628384696113,4
84,0.878789201259613,0.8805542616617112,4
85,0.8787891948223114,0.8805493106917729,4
86,0.8787893309593201,0.8804037173589071,4
87,0.8787899472713471,0.8804935983249119,4
88,0.8787896234989166,0.8801271177473522,4
89,0.8787893743515015,0.8804695114256844,4
90,0.8787892110347748,0.8804113950048175,4
91,0.8787898738384247,0.8803693198022389,4
92,0.8787648220062256,0.8805112535991366,4
93,0.8787644381523132,0.8803999887572395,4
94,0.8787649824619294,0.8803084984658256,4
95,0.8787647843360901,0.8804075651698642,4
96,0.8787648904323578,0.8801841224942889,4
97,0.8787648756504058,0.8803365637385656,4
98,0.8787650368213653,0.8802111830030169,4
99,0.8787650148868561,0.8801372193154835,4
100,0.8787651195526123,0.8804391121107434,4
