epoch,train_loss,val_loss,rank
1,0.9671917073726654,0.9707565165701366,16
2,0.967026088476181,0.970528591246832,16
3,0.9670179743766785,0.97046702154099,16
4,0.967013060092926,0.9703646794198051,16
5,0.9670189888477325,0.9705450563203721,16
6,0.9670152480602264,0.9703820773533413,16
7,0.9670192368030548,0.9704359145391555,16
8,0.9670211553573609,0.9702417869416494,16
9,0.967021537065506,0.9706238394691831,16
10,0.967023576259613,0.9704804212327988,16
11,0.9670222194194794,0.9705786014360095,16
12,0.9670195724964142,0.9703873660829332,16
13,0.967015615940094,0.9703815711869134,16
14,0.9670196390151977,0.9707180044007679,16
15,0.9670228788852692,0.9706000496470739,16
16,0.9670202476978302,0.9707675576210022,16
17,0.96701495885849,0.9705998642104012,16
18,0.9670250720977783,0.9706467777963669,16
19,0.9670218372344971,0.9704282737913585,16
20,0.9669630198478699,0.9710959697526599,16
21,0.9669561941623688,0.9704079940205529,16
22,0.9669552497863769,0.9699852731492784,16
23,0.9669538254737854,0.9701828218641735,16
24,0.9669522936344147,0.9704851489218455,16
25,0.9669554693698883,0.9701850764335148,16
26,0.9669549653530121,0.9707645594127594,16
27,0.9669551010131836,0.9707677676564171,16
28,0.9669577221870422,0.9702113384292239,16
29,0.9669559738636017,0.9707400988018702,16
30,0.9669542977809906,0.9706918682370868,16
31,0.9669560451507568,0.9703985301275102,16
32,0.9669552958011627,0.9702961416471572,16
33,0.9669566347599029,0.9706320034133064,16
34,0.9669214284420014,0.970513487619067,16
35,0.9669213502407074,0.9701844141596839,16
36,0.9669207653999329,0.9705984469444032,16
37,0.9669213879108429,0.9705661970471579,16
38,0.9669200727939605,0.970808470059955,16
39,0.9669202694892883,0.9706788545563108,16
40,0.9669196810722351,0.970596780852666,16
41,0.9669212064743042,0.9710892807869684,16
42,0.9669193675518036,0.9711409740977817,16
43,0.9669201927185058,0.9703695651084657,16
44,0.9669213519096375,0.9706799454159207,16
45,0.9669019916057586,0.9706638985209994,16
46,0.9669024381637573,0.970433513323466,16
47,0.9669023032188415,0.9704044839692494,16
48,0.9669022877216339,0.9706628795654054,16
49,0.9669019198417663,0.9707006234971304,16
50,0.9669024133682251,0.9707883719414,16
51,0.9669027214050293,0.9704708352921501,16
52,0.9669032764434814,0.9703947996336316,16
53,0.9669025599956512,0.9704829208434574,16
54,0.9669020822048188,0.9704279729298183,16
55,0.9669022209644318,0.970461440464807,16
56,0.9668926918506622,0.9707597096761068,16
57,0.9668924243450164,0.970854105457427,16
58,0.966892763376236,0.9704117566820175,16
59,0.9668926703929901,0.9703397675166054,16
60,0.9668925678730012,0.9704253266728113,16
61,0.9668925039768219,0.9715072209872897,16
62,0.9668926813602448,0.9703246061764066,16
63,0.9668930323123932,0.9703436654711527,16
64,0.9668926787376404,0.9703716919535682,16
65,0.9668927552700043,0.970270798319862,16
66,0.9668918948173523,0.9707837587311154,16
67,0.9668876898288726,0.970949976217179,16
68,0.9668877129554748,0.9707793924543593,16
69,0.9668878021240235,0.9707443676297627,16
70,0.9668878128528595,0.9706130008848887,16
71,0.9668878169059754,0.9704044905919877,16
72,0.9668877477645874,0.9703289052796742,16
73,0.9668878090381622,0.9705337285995483,16
74,0.9668876564502716,0.9704617659250895,16
75,0.9668877766132354,0.970527380231827,16
76,0.966887610912323,0.9707932188397362,16
77,0.966887866973877,0.9707281390825907,16
78,0.9668852684497833,0.9704780966516525,16
79,0.9668852705955505,0.9703376340487647,16
80,0.9668852620124817,0.9703894853591919,16
81,0.966885243177414,0.9706259190090119,16
82,0.9668853425979614,0.9704036230132693,16
83,0.9668852925300598,0.9703500355992999,16
84,0.966885171175003,0.9705904835746402,16
85,0.9668853099346161,0.970963748674544,16
86,0.9668852682113648,0.9704560173882378,16
87,0.9668851492404937,0.9702124993006388,16
88,0.9668852190971374,0.9703904409257192,16
89,0.9668839788436889,0.9703139861424764,16
90,0.9668840587139129,0.9704299219070919,16
91,0.9668840019702911,0.9706906676292419,16
92,0.966884022474289,0.9704572776007274,16
93,0.9668840191364289,0.9706525320098514,16
94,0.9668840200901031,0.9707653976622082,16
95,0.9668839960098267,0.9705653692048694,16
96,0.9668839936256408,0.9707716022218976,16
97,0.9668839807510377,0.9703559364591327,16
98,0.9668839991092681,0.9706582218881638,16
99,0.9668840608596802,0.9706548868663727,16
100,0.9668833787441253,0.9705259024150787,16
